SNo,Date,Price,Open,High,Low,Vol.,Change %
685,4/29/2019,0.30583,0.27171,0.3224,0.27171,125430000,12.55
686,4/30/2019,0.29951,0.30583,0.31113,0.28634,50210000,-2.07
687,5/1/2019,0.29377,0.29954,0.3013,0.28765,26280000,-1.92
688,5/2/2019,0.28124,0.29377,0.29502,0.27707,30140000,-4.26
689,5/3/2019,0.28693,0.28125,0.29179,0.27982,38950000,2.02
690,5/4/2019,0.28147,0.28693,0.29061,0.26833,25840000,-1.91
691,5/5/2019,0.27951,0.28147,0.28329,0.27681,17080000,-0.69
692,5/6/2019,0.27979,0.27951,0.28385,0.26387,28590000,0.1
693,5/7/2019,0.27061,0.27972,0.28887,0.26924,18990000,-3.28
694,5/8/2019,0.28291,0.27061,0.29078,0.26563,21280000,4.54
695,5/9/2019,0.27324,0.28291,0.28356,0.27013,12800000,-3.42
696,5/10/2019,0.27917,0.27324,0.28361,0.2712,12240000,2.17
697,5/11/2019,0.31308,0.27917,0.31924,0.27715,37820000,12.15
698,5/12/2019,0.30116,0.31308,0.31868,0.29259,26210000,-3.81
699,5/13/2019,0.3359,0.30112,0.34602,0.29907,39910000,11.54
700,5/14/2019,0.37412,0.33593,0.37846,0.33524,61260000,11.38
701,5/15/2019,0.43946,0.37412,0.44254,0.37357,56910000,17.46
702,5/16/2019,0.41438,0.4389,0.46452,0.39788,64320000,-5.71
703,5/17/2019,0.39437,0.41438,0.42541,0.35511,48220000,-4.83
704,5/18/2019,0.37998,0.39437,0.40037,0.37516,17750000,-3.65
705,5/19/2019,0.4226,0.37998,0.4287,0.37979,35910000,11.22
706,5/20/2019,0.4051,0.4226,0.4226,0.38542,26530000,-4.14
707,5/21/2019,0.41316,0.4051,0.42589,0.39848,23740000,1.99
708,5/22/2019,0.3837,0.41315,0.42343,0.38303,33860000,-7.13
709,5/23/2019,0.38687,0.38369,0.39011,0.36443,40470000,0.82
710,5/24/2019,0.38253,0.38687,0.39991,0.37828,35360000,-1.12
711,5/25/2019,0.38239,0.38253,0.39211,0.37584,27340000,-0.04
712,5/26/2019,0.40703,0.38239,0.4161,0.37302,30260000,6.44
713,5/27/2019,0.4355,0.40684,0.44678,0.39798,47430000,7
714,5/28/2019,0.4822,0.4355,0.50034,0.41703,85710000,10.72
715,5/29/2019,0.51266,0.48234,0.55601,0.45835,113640000,6.32
716,5/30/2019,0.47351,0.51266,0.54672,0.46105,82660000,-7.64
717,5/31/2019,0.50847,0.47351,0.51064,0.45911,37900000,7.38
718,6/1/2019,0.47934,0.50847,0.51428,0.46669,48480000,-5.73
719,6/2/2019,0.48946,0.47932,0.49988,0.47523,37290000,2.11
720,6/3/2019,0.44475,0.48946,0.49134,0.44119,47580000,-9.13
721,6/4/2019,0.42468,0.44475,0.44762,0.41202,36280000,-4.51
722,6/5/2019,0.42917,0.42468,0.43546,0.4159,19390000,1.06
723,6/6/2019,0.42227,0.42917,0.43426,0.4011,33330000,-1.61
724,6/7/2019,0.44297,0.42227,0.45659,0.41781,41080000,4.9
725,6/8/2019,0.42864,0.44297,0.44954,0.41749,38650000,-3.23
726,6/9/2019,0.40612,0.42864,0.43179,0.39598,32030000,-5.25
727,6/10/2019,0.42773,0.40612,0.43193,0.39881,35910000,5.32
728,6/11/2019,0.42109,0.42773,0.42961,0.40719,38850000,-1.55
729,6/12/2019,0.43502,0.42109,0.44174,0.41664,54610000,3.31
730,6/13/2019,0.43926,0.43502,0.44904,0.42809,59400000,0.97
731,6/14/2019,0.42936,0.43915,0.4415,0.41424,59010000,-2.25
732,6/15/2019,0.43537,0.42936,0.44101,0.42607,45820000,1.4
733,6/16/2019,0.44602,0.4353,0.4617,0.43155,55100000,2.45
734,6/17/2019,0.4428,0.44612,0.45237,0.42875,55300000,-0.72
735,6/18/2019,0.43088,0.44269,0.44367,0.4271,31520000,-2.69
736,6/19/2019,0.4358,0.43088,0.44194,0.42762,46560000,1.14
737,6/20/2019,0.41683,0.4358,0.43891,0.40723,48270000,-4.35
738,6/21/2019,0.42499,0.41683,0.43592,0.41649,22850000,1.96
739,6/22/2019,0.46436,0.42461,0.47568,0.41973,43930000,9.26
740,6/23/2019,0.45018,0.46436,0.47814,0.44768,27450000,-3.05
741,6/24/2019,0.45822,0.45018,0.46155,0.43879,15940000,1.79
742,6/25/2019,0.44865,0.45822,0.46058,0.44142,27430000,-2.09
743,6/26/2019,0.44451,0.44885,0.48849,0.42552,57320000,-0.92
744,6/27/2019,0.39989,0.44456,0.45043,0.37808,39280000,-10.04
745,6/28/2019,0.41504,0.39985,0.42285,0.38749,28590000,3.79
746,6/29/2019,0.42202,0.41504,0.42654,0.39873,23500000,1.68
747,6/30/2019,0.39078,0.42179,0.42573,0.38898,23180000,-7.4
748,7/1/2019,0.40483,0.39078,0.40895,0.38312,21360000,3.6
749,7/2/2019,0.39864,0.40483,0.40676,0.38171,21110000,-1.53
750,7/3/2019,0.40447,0.39864,0.40636,0.39185,18350000,1.46
751,7/4/2019,0.38745,0.4044,0.4052,0.38508,22940000,-4.21
752,7/5/2019,0.38313,0.38745,0.39314,0.38037,22560000,-1.12
753,7/6/2019,0.38973,0.38313,0.39824,0.38204,30070000,1.72
754,7/7/2019,0.39544,0.38973,0.39601,0.38647,26250000,1.47
755,7/8/2019,0.40368,0.39544,0.41182,0.3946,20450000,2.08
756,7/9/2019,0.39585,0.40368,0.40874,0.39103,17520000,-1.94
757,7/10/2019,0.36639,0.39585,0.3995,0.35332,25310000,-7.44
758,7/11/2019,0.3444,0.36634,0.36782,0.33103,24190000,-6
759,7/12/2019,0.35423,0.3444,0.3596,0.33628,17170000,2.86
760,7/13/2019,0.34501,0.35423,0.35449,0.335,15120000,-2.6
