SNo,Date,Price,Open,High,Low,Vol.,Change %
820,11/21/2018,35.052,33.736,35.173,32.213,5040000,3.92
821,11/22/2018,32.164,35.055,35.535,32.107,5260000,-8.24
822,11/23/2018,32.71,32.166,33.744,31.175,5620000,1.7
823,11/24/2018,29.675,32.71,33.978,29.113,4480000,-9.28
824,11/25/2018,31.447,29.675,32.645,27.669,6720000,5.97
825,11/26/2018,30.078,31.422,32.674,28.729,5290000,-4.35
826,11/27/2018,31.558,30.078,32.006,28.795,3890000,4.92
827,11/28/2018,34.708,31.57,36.305,30.981,4230000,9.98
828,11/29/2018,33.867,34.714,35.73,33.238,3820000,-2.42
829,11/30/2018,32.228,33.869,34.494,31.335,3160000,-4.84
830,12/1/2018,34.212,32.182,35.099,31.412,3330000,6.16
831,12/2/2018,33.772,34.205,35.181,33.185,3520000,-1.29
832,12/3/2018,31.002,33.774,60.67,30.152,3920000,-8.2
833,12/4/2018,31.129,31.016,32.256,30.093,2820000,0.41
834,12/5/2018,29.261,31.169,31.539,29.228,3040000,-6
835,12/6/2018,26.735,29.263,30.473,26.367,4300000,-8.63
836,12/7/2018,24.998,26.728,26.89,22.362,6640000,-6.5
837,12/8/2018,24.387,24.999,26.667,22.996,5900000,-2.44
838,12/9/2018,25.47,24.388,26.807,24.388,5040000,4.44
839,12/10/2018,24.234,25.476,25.943,23.836,4340000,-4.85
840,12/11/2018,23.598,24.228,24.721,23.066,3710000,-2.62
841,12/12/2018,24.246,23.544,25.102,23.541,3270000,2.75
842,12/13/2018,23.124,24.254,24.512,23.014,3380000,-4.63
843,12/14/2018,23.46,23.124,23.882,22.61,3940000,1.45
844,12/15/2018,23.651,23.456,24.235,23.193,3860000,0.82
845,12/16/2018,25.539,23.649,26.948,23.635,6210000,7.98
846,12/17/2018,29.015,25.539,30.381,25.538,7140000,13.61
847,12/18/2018,30.067,29.014,30.164,27.923,4570000,3.62
848,12/19/2018,29.023,30.068,31.598,28.764,4840000,-3.47
849,12/20/2018,32.384,29.02,32.936,28.854,5700000,11.58
850,12/21/2018,30.379,32.381,33.054,29.719,4230000,-6.19
851,12/22/2018,31.534,30.379,31.55,29.922,2230000,3.8
852,12/23/2018,33.124,31.534,33.839,31.493,3170000,5.04
853,12/24/2018,32.893,33.126,36.322,32.434,4380000,-0.7
854,12/25/2018,30.625,32.848,32.976,29.609,3440000,-6.89
855,12/26/2018,30.438,30.624,31.853,28.941,3090000,-0.61
856,12/27/2018,27.671,30.444,31.054,27.407,2710000,-9.09
857,12/28/2018,31.997,27.675,33.192,27.674,3300000,15.64
858,12/29/2018,30.314,31.993,32.864,30.292,2680000,-5.26
859,12/30/2018,31.444,30.37,31.786,30.028,3310000,3.73
860,12/31/2018,29.893,31.444,31.572,29.483,3380000,-4.93
861,1/1/2019,31.56,29.899,31.792,29.781,3200000,5.58
